#,Address,Source,Live Registers,Warp Stall Sampling (All Samples),Instructions Executed,Address Space,Access Operation,Access Size,L1 Wavefronts Shared Excessive,L2 Theoretical Sectors Global Excessive,Register Dependencies,Predicate Dependencies,Uniform Register Dependencies,Uniform Predicate Dependencies
,,flash_fwd_kernel
2216,00007ef1 797ebe70,"      MUFU.EX2 R178, R156",218,544,1040384,,,,,,,,,
2217,00007ef1 797ebe80,"      MOV R152, R167",218,130,1040384,,,,,,,,,
2218,00007ef1 797ebe90,"      LDL.LU R147, [R1+0x4]",218,198,1040384,Local,Load,32,,,,,,
2219,00007ef1 797ebea0,"      FADD.FTZ R92, R213, R92",218,140,1040384,,,,,,,,,
2220,00007ef1 797ebeb0,"      FADD.FTZ R2, R216, R197",218,123,1040384,,,,,,,,,
2221,00007ef1 797ebec0,"      FFMA.FTZ R204, R125, UR4, -R204",216,131,1040384,,,,,,,,,
2222,00007ef1 797ebed0,"      LDSM.16.MT88.4 R56, [R224+0x8800]",219,198,1040384,Shared,Load,128,0,,,,,
2223,00007ef1 797ebee0,"      FFMA.FTZ R205, R127, UR4, -R205",219,137,1040384,,,,,,,,,
2224,00007ef1 797ebef0,"      MUFU.EX2 R182, R129",219,576,1040384,,,,,,,,,
2225,00007ef1 797ebf00,"      MOV R156, R128",219,525,1040384,,,,,,,,,
2226,00007ef1 797ebf10,"      MUFU.EX2 R131, R88",219,1474,1040384,,,,,,,,,
2227,00007ef1 797ebf20,"      MUFU.EX2 R129, R89",219,1590,1040384,,,,,,,,,
2228,00007ef1 797ebf30,"      MUFU.EX2 R128, R90",219,1586,1040384,,,,,,,,,
2229,00007ef1 797ebf40,"      MUFU.EX2 R169, R140",219,1659,1040384,,,,,,,,,
2230,00007ef1 797ebf50,"      LDSM.16.MT88.4 R88, [R224+0x9800]",222,390,1040384,Shared,Load,128,0,,,,,
2231,00007ef1 797ebf60,"      MUFU.EX2 R167, R141",223,1603,1040384,,,,,,,,,
2232,00007ef1 797ebf70,"      MUFU.EX2 R117, R117",222,1675,1040384,,,,,,,,,
2233,00007ef1 797ebf80,"      MUFU.EX2 R170, R116",223,1697,1040384,,,,,,,,,
2234,00007ef1 797ebf90,"      MOV R246, R117",223,2587,1040384,,,,,,,,,
2235,00007ef1 797ebfa0,"      MUFU.EX2 R116, R95",223,1163,1040384,,,,,,,,,
2236,00007ef1 797ebfb0,"      MOV R211, R170",223,132,1040384,,,,,,,,,
2237,00007ef1 797ebfc0,"      MUFU.EX2 R117, R94",223,1439,1040384,,,,,,,,,
2238,00007ef1 797ebfd0,"      MUFU.EX2 R125, R0",223,1671,1040384,,,,,,,,,
2239,00007ef1 797ebfe0,"      MUFU.EX2 R170, R155",223,1761,1040384,,,,,,,,,
2240,00007ef1 797ebff0,"      FADD.FTZ R0, R215, R93",223,424,1040384,,,,,,,,,
2241,00007ef1 797ec000,"      MUFU.EX2 R177, R158",222,1621,1040384,,,,,,,,,
2242,00007ef1 797ec010,"      FADD.FTZ R93, R214, R0",222,107,1040384,,,,,,,,,
2243,00007ef1 797ec020,"      FADD.FTZ R0, R221, R92",221,143,1040384,,,,,,,,,
2244,00007ef1 797ec030,"      MUFU.EX2 R181, R159",220,1637,1040384,,,,,,,,,
2245,00007ef1 797ec040,"      FADD.FTZ R0, R248, R0",219,144,1040384,,,,,,,,,
2246,00007ef1 797ec050,"      MUFU.EX2 R176, R154",219,1660,1040384,,,,,,,,,
2247,00007ef1 797ec060,"      MUFU.EX2 R180, R157",219,1692,1040384,,,,,,,,,
2248,00007ef1 797ec070,"      MUFU.EX2 R118, R118",218,1746,1040384,,,,,,,,,
2249,00007ef1 797ec080,"      MUFU.EX2 R119, R119",218,1757,1040384,,,,,,,,,
2250,00007ef1 797ec090,"      MUFU.EX2 R206, R206",218,1759,1040384,,,,,,,,,
2251,00007ef1 797ec0a0,"      MUFU.EX2 R207, R207",218,1762,1040384,,,,,,,,,
2252,00007ef1 797ec0b0,"      MUFU.EX2 R201, R201",218,1745,1040384,,,,,,,,,
2253,00007ef1 797ec0c0,"      MUFU.EX2 R202, R202",218,1760,1040384,,,,,,,,,
2254,00007ef1 797ec0d0,"      MUFU.EX2 R151, R151",218,1677,1040384,,,,,,,,,
2255,00007ef1 797ec0e0,"      MUFU.EX2 R104, R104",218,1707,1040384,,,,,,,,,
2256,00007ef1 797ec0f0,"      F2FP.F16.F32.PACK_AB R72, R200, R173",219,131,1040384,,,,,,,,,
2257,00007ef1 797ec100,"      MOV R210, R151",220,1004,1040384,,,,,,,,,
2258,00007ef1 797ec110,"      MUFU.EX2 R105, R105",219,1289,1040384,,,,,,,,,
2259,00007ef1 797ec120,"      MUFU.EX2 R106, R106",219,1860,1040384,,,,,,,,,
2260,00007ef1 797ec130,"      MUFU.EX2 R107, R107",219,1810,1040384,,,,,,,,,
2261,00007ef1 797ec140,"      MUFU.EX2 R108, R108",219,1791,1040384,,,,,,,,,
2262,00007ef1 797ec150,"      MUFU.EX2 R109, R109",219,1705,1040384,,,,,,,,,
2263,00007ef1 797ec160,"      MUFU.EX2 R110, R110",219,1728,1040384,,,,,,,,,
2264,00007ef1 797ec170,"      MUFU.EX2 R111, R111",219,1776,1040384,,,,,,,,,
2265,00007ef1 797ec180,"      MUFU.EX2 R122, R122",219,1725,1040384,,,,,,,,,
2266,00007ef1 797ec190,"      MUFU.EX2 R123, R123",219,1791,1040384,,,,,,,,,
2267,00007ef1 797ec1a0,"      F2FP.F16.F32.PACK_AB R86, R191, R132",220,139,1040384,,,,,,,,,
2268,00007ef1 797ec1b0,"      MUFU.EX2 R204, R204",220,1717,1040384,,,,,,,,,
2269,00007ef1 797ec1c0,"      F2FP.F16.F32.PACK_AB R87, R190, R133",221,122,1040384,,,,,,,,,
2270,00007ef1 797ec1d0,"      F2FP.F16.F32.PACK_AB R102, R189, R134",222,359,1040384,,,,,,,,,
2271,00007ef1 797ec1e0,"      MUFU.EX2 R205, R205",222,1398,1040384,,,,,,,,,
2272,00007ef1 797ec1f0,"      F2FP.F16.F32.PACK_AB R103, R188, R135",223,143,1040384,,,,,,,,,
2273,00007ef1 797ec200,"      F2FP.F16.F32.PACK_AB R100, R193, R220",224,298,1040384,,,,,,,,,
2274,00007ef1 797ec210,"      F2FP.F16.F32.PACK_AB R85, R194, R249",225,305,1040384,,,,,,,,,
2275,00007ef1 797ec220,"      F2FP.F16.F32.PACK_AB R84, R195, R223",226,305,1040384,,,,,,,,,
2276,00007ef1 797ec230,"      F2FP.F16.F32.PACK_AB R101, R192, R147",227,410,1040384,,,,,,,,,
2277,00007ef1 797ec240,"      HMMA.16816.F32 R4, R84, R96, R4",227,3098,1040384,,,,,,,,,
2278,00007ef1 797ec250,"      HMMA.16816.F32 R8, R100, R96, R8",227,1719,1040384,,,,,,,,,
2279,00007ef1 797ec260,"      HMMA.16816.F32 R12, R100, R98, R12",225,1196,1040384,,,,,,,,,
2280,00007ef1 797ec270,"      HMMA.16816.F32 R16, R84, R98, R16",225,1371,1040384,,,,,,,,,
2281,00007ef1 797ec280,"      LDSM.16.MT88.4 R96, [R225+0x8800]",227,150,1040384,Shared,Load,128,0,,,,,
2282,00007ef1 797ec290,"      HMMA.16816.F32 R20, R84, R112, R20",227,1828,1040384,,,,,,,,,
2283,00007ef1 797ec2a0,"      HMMA.16816.F32 R24, R100, R112, R24",227,1633,1040384,,,,,,,,,
2284,00007ef1 797ec2b0,"      MUFU.EX2 R113, R160",226,131,1040384,,,,,,,,,
2285,00007ef1 797ec2c0,"      HMMA.16816.F32 R28, R100, R114, R28",225,1762,1040384,,,,,,,,,
2286,00007ef1 797ec2d0,"      MUFU.EX2 R112, R161",226,1290,1040384,,,,,,,,,
2287,00007ef1 797ec2e0,"      HMMA.16816.F32 R32, R84, R114, R32",225,540,1040384,,,,,,,,,
2288,00007ef1 797ec2f0,"      MUFU.EX2 R115, R162",224,1531,1040384,,,,,,,,,
2289,00007ef1 797ec300,"      HMMA.16816.F32 R36, R84, R56, R36",223,1337,1040384,,,,,,,,,
2290,00007ef1 797ec310,"      HMMA.16816.F32 R40, R100, R56, R40",223,1013,1040384,,,,,,,,,
2291,00007ef1 797ec320,"      MUFU.EX2 R114, R163",222,796,1040384,,,,,,,,,
2292,00007ef1 797ec330,"      HMMA.16816.F32 R44, R100, R58, R44",221,1215,1040384,,,,,,,,,
2293,00007ef1 797ec340,"      F2FP.F16.F32.PACK_AB R56, R198, R175",222,1163,1040384,,,,,,,,,
2294,00007ef1 797ec350,"      HMMA.16816.F32 R48, R84, R58, R48",222,357,1040384,,,,,,,,,
2295,00007ef1 797ec360,"      LDSM.16.MT88.4 R160, [R226+0xb800]",224,866,1040384,Shared,Load,128,0,,,,,
2296,00007ef1 797ec370,"      F2FP.F16.F32.PACK_AB R57, R199, R174",225,648,1040384,,,,,,,,,
2297,00007ef1 797ec380,"      HMMA.16816.F32 R52, R84, R96, R52",225,2459,1040384,,,,,,,,,
2298,00007ef1 797ec390,"      F2FP.F16.F32.PACK_AB R58, R238, R242",226,913,1040384,,,,,,,,,
2299,00007ef1 797ec3a0,"      HMMA.16816.F32 R64, R100, R96, R64",226,190,1040384,,,,,,,,,
2300,00007ef1 797ec3b0,"      F2FP.F16.F32.PACK_AB R59, R237, R241",225,1303,1040384,,,,,,,,,
2301,00007ef1 797ec3c0,"      HMMA.16816.F32 R68, R100, R98, R68",225,161,1040384,,,,,,,,,
2302,00007ef1 797ec3d0,"      LDSM.16.MT88.4 R100, [R224+0x9000]",225,143,1040384,Shared,Load,128,0,,,,,
2303,00007ef1 797ec3e0,"      FADD.FTZ R96, R217, R2",226,605,1040384,,,,,,,,,
2304,00007ef1 797ec3f0,"      HMMA.16816.F32 R80, R84, R98, R80",224,140,1040384,,,,,,,,,
2305,00007ef1 797ec400,"      MUFU.EX2 R99, R142",219,172,1040384,,,,,,,,,
2306,00007ef1 797ec410,"      LDSM.16.MT88.4 R84, [R225+0x9000]",222,352,1040384,Shared,Load,128,0,,,,,
2307,00007ef1 797ec420,"      HMMA.16816.F32 R4, R56, R60, R4",222,1719,1040384,,,,,,,,,
2308,00007ef1 797ec430,"      HMMA.16816.F32 R8, R72, R60, R8",222,1195,1040384,,,,,,,,,
2309,00007ef1 797ec440,"      HMMA.16816.F32 R12, R72, R62, R12",220,1882,1040384,,,,,,,,,
2310,00007ef1 797ec450,"      HMMA.16816.F32 R16, R56, R62, R16",220,1442,1040384,,,,,,,,,
2311,00007ef1 797ec460,"      LDSM.16.MT88.4 R60, [R203+0x9800]",222,160,1040384,Shared,Load,128,0,,,,,
2312,00007ef1 797ec470,"      HMMA.16816.F32 R20, R56, R76, R20",222,918,1040384,,,,,,,,,
2313,00007ef1 797ec480,"      HMMA.16816.F32 R24, R72, R76, R24",222,944,1040384,,,,,,,,,
2314,00007ef1 797ec490,"      HMMA.16816.F32 R28, R72, R78, R28",220,922,1040384,,,,,,,,,
2315,00007ef1 797ec4a0,"      HMMA.16816.F32 R32, R56, R78, R32",220,1008,1040384,,,,,,,,,
2316,00007ef1 797ec4b0,"      LDSM.16.MT88.4 R76, [R226+0x9800]",222,176,1040384,Shared,Load,128,0,,,,,
2317,00007ef1 797ec4c0,"      HMMA.16816.F32 R36, R56, R100, R36",222,1500,1040384,,,,,,,,,
2318,00007ef1 797ec4d0,"      HMMA.16816.F32 R40, R72, R100, R40",222,999,1040384,,,,,,,,,
2319,00007ef1 797ec4e0,"      MUFU.EX2 R101, R208",221,154,1040384,,,,,,,,,
2320,00007ef1 797ec4f0,"      HMMA.16816.F32 R44, R72, R102, R44",220,884,1040384,,,,,,,,,
2321,00007ef1 797ec500,"      MUFU.EX2 R100, R168",221,1009,1040384,,,,,,,,,
2322,00007ef1 797ec510,"      HMMA.16816.F32 R48, R56, R102, R48",220,213,1040384,,,,,,,,,
2323,00007ef1 797ec520,"      MUFU.EX2 R103, R165",219,1493,1040384,,,,,,,,,
2324,00007ef1 797ec530,"      HMMA.16816.F32 R52, R56, R84, R52",218,1378,1040384,,,,,,,,,
2325,00007ef1 797ec540,"      HMMA.16816.F32 R64, R72, R84, R64",218,1036,1040384,,,,,,,,,
2326,00007ef1 797ec550,"      MUFU.EX2 R102, R164",217,744,1040384,,,,,,,,,
2327,00007ef1 797ec560,"      HMMA.16816.F32 R68, R72, R86, R68",216,770,1040384,,,,,,,,,
2328,00007ef1 797ec570,"      FADD.FTZ R84, R218, R196",213,881,1040384,,,,,,,,,
2329,00007ef1 797ec580,"      HMMA.16816.F32 R80, R56, R86, R80",211,183,1040384,,,,,,,,,
2330,00007ef1 797ec590,"      F2FP.F16.F32.PACK_AB R72, R231, R145",206,1781,1040384,,,,,,,,,
2331,00007ef1 797ec5a0,"      FADD.FTZ R97, R219, R84",207,151,1040384,,,,,,,,,
2332,00007ef1 797ec5b0,"      F2FP.F16.F32.PACK_AB R56, R233, R234",206,123,1040384,,,,,,,,,
2333,00007ef1 797ec5c0,"      LDSM.16.MT88.4 R84, [R225+0x9800]",210,158,1040384,Shared,Load,128,0,,,,,
2334,00007ef1 797ec5d0,"      F2FP.F16.F32.PACK_AB R57, R232, R172",211,507,1040384,,,,,,,,,
2335,00007ef1 797ec5e0,"      FADD.FTZ R2, R251, R97",212,113,1040384,,,,,,,,,
2336,00007ef1 797ec5f0,"      F2FP.F16.F32.PACK_AB R58, R152, R229",211,147,1040384,,,,,,,,,
2337,00007ef1 797ec600,"      F2FP.F16.F32.PACK_AB R59, R153, R228",212,319,1040384,,,,,,,,,
2338,00007ef1 797ec610,"      FADD.FTZ R97, R223, R2",213,286,1040384,,,,,,,,,
2339,00007ef1 797ec620,"      F2FP.F16.F32.PACK_AB R73, R230, R144",212,141,1040384,,,,,,,,,
2340,00007ef1 797ec630,"      FADD.FTZ R2, R147, R0",213,154,1040384,,,,,,,,,
2341,00007ef1 797ec640,"      F2FP.F16.F32.PACK_AB R74, R252, R227",212,128,1040384,,,,,,,,,
2342,00007ef1 797ec650,"      F2FP.F16.F32.PACK_AB R75, R183, R149",213,419,1040384,,,,,,,,,
2343,00007ef1 797ec660,"      HMMA.16816.F32 R4, R56, R60, R4",213,754,1040384,,,,,,,,,
2344,00007ef1 797ec670,"      FADD.FTZ R2, R192, R2",213,502,1040384,,,,,,,,,
2345,00007ef1 797ec680,"      F2FP.F16.F32.PACK_AB R192, R100, R101",213,159,1040384,,,,,,,,,
2346,00007ef1 797ec690,"      HMMA.16816.F32 R8, R72, R60, R8",213,1100,1040384,,,,,,,,,
2347,00007ef1 797ec6a0,"      HMMA.16816.F32 R12, R72, R62, R12",211,1608,1040384,,,,,,,,,
2348,00007ef1 797ec6b0,"      HMMA.16816.F32 R16, R56, R62, R16",211,1114,1040384,,,,,,,,,
2349,00007ef1 797ec6c0,"      LDSM.16.MT88.4 R60, [R203+0xa000]",213,164,1040384,Shared,Load,128,0,,,,,
2350,00007ef1 797ec6d0,"      HMMA.16816.F32 R20, R56, R76, R20",213,876,1040384,,,,,,,,,
2351,00007ef1 797ec6e0,"      HMMA.16816.F32 R24, R72, R76, R24",213,869,1040384,,,,,,,,,
2352,00007ef1 797ec6f0,"      HMMA.16816.F32 R28, R72, R78, R28",211,1041,1040384,,,,,,,,,
2353,00007ef1 797ec700,"      HMMA.16816.F32 R32, R56, R78, R32",211,1012,1040384,,,,,,,,,
2354,00007ef1 797ec710,"      LDSM.16.MT88.4 R76, [R226+0xa000]",213,153,1040384,Shared,Load,128,0,,,,,
2355,00007ef1 797ec720,"      HMMA.16816.F32 R36, R56, R88, R36",213,846,1040384,,,,,,,,,
2356,00007ef1 797ec730,"      HMMA.16816.F32 R40, R72, R88, R40",213,906,1040384,,,,,,,,,
2357,00007ef1 797ec740,"      HMMA.16816.F32 R44, R72, R90, R44",211,1003,1040384,,,,,,,,,
2358,00007ef1 797ec750,"      HMMA.16816.F32 R48, R56, R90, R48",211,982,1040384,,,,,,,,,
2359,00007ef1 797ec760,"      LDSM.16.MT88.4 R88, [R224+0xa000]",213,156,1040384,Shared,Load,128,0,,,,,
2360,00007ef1 797ec770,"      HMMA.16816.F32 R52, R56, R84, R52",213,1256,1040384,,,,,,,,,
2361,00007ef1 797ec780,"      HMMA.16816.F32 R64, R72, R84, R64",213,943,1040384,,,,,,,,,
2362,00007ef1 797ec790,"      HMMA.16816.F32 R68, R72, R86, R68",211,956,1040384,,,,,,,,,
2363,00007ef1 797ec7a0,"      FADD.FTZ R84, R222, R93",208,729,1040384,,,,,,,,,
2364,00007ef1 797ec7b0,"      HMMA.16816.F32 R80, R56, R86, R80",206,139,1040384,,,,,,,,,
2365,00007ef1 797ec7c0,"      LDSM.16.MT88.4 R92, [R225+0xa000]",204,173,1040384,Shared,Load,128,0,,,,,
2366,00007ef1 797ec7d0,"      F2FP.F16.F32.PACK_AB R72, R187, R150",205,1277,1040384,,,,,,,,,
2367,00007ef1 797ec7e0,"      FADD.FTZ R85, R250, R96",206,151,1040384,,,,,,,,,
2368,00007ef1 797ec7f0,"      F2FP.F16.F32.PACK_AB R56, R245, R184",205,146,1040384,,,,,,,,,
2369,00007ef1 797ec800,"      FADD.FTZ R98, R220, R84",206,147,1040384,,,,,,,,,
2370,00007ef1 797ec810,"      F2FP.F16.F32.PACK_AB R57, R156, R182",205,630,1040384,,,,,,,,,
2371,00007ef1 797ec820,"      FADD.FTZ R96, R249, R85",206,140,1040384,,,,,,,,,
2372,00007ef1 797ec830,"      F2FP.F16.F32.PACK_AB R58, R244, R210",205,273,1040384,,,,,,,,,
2373,00007ef1 797ec840,"      LDSM.16.MT88.4 R84, [R224+0xa800]",209,154,1040384,Shared,Load,128,0,,,,,
2374,00007ef1 797ec850,"      F2FP.F16.F32.PACK_AB R59, R211, R246",210,137,1040384,,,,,,,,,
2375,00007ef1 797ec860,"      FADD.FTZ R0, R193, R98",211,233,1040384,,,,,,,,,
2376,00007ef1 797ec870,"      F2FP.F16.F32.PACK_AB R73, R186, R148",210,174,1040384,,,,,,,,,
2377,00007ef1 797ec880,"      MUFU.EX2 R98, R143",211,198,1040384,,,,,,,,,
2378,00007ef1 797ec890,"      F2FP.F16.F32.PACK_AB R74, R185, R212",211,109,1040384,,,,,,,,,
2379,00007ef1 797ec8a0,"      F2FP.F16.F32.PACK_AB R75, R179, R171",212,393,1040384,,,,,,,,,
2380,00007ef1 797ec8b0,"      HMMA.16816.F32 R4, R56, R60, R4",212,896,1040384,,,,,,,,,
2381,00007ef1 797ec8c0,"      HMMA.16816.F32 R8, R72, R60, R8",212,1403,1040384,,,,,,,,,
2382,00007ef1 797ec8d0,"      LDSM.16.MT88.4 R140, [R203+0xb800]",214,272,1040384,Shared,Load,128,0,,,,,
2383,00007ef1 797ec8e0,"      HMMA.16816.F32 R12, R72, R62, R12",214,1175,1040384,,,,,,,,,
2384,00007ef1 797ec8f0,"      F2FP.F16.F32.PACK_AB R193, R98, R99",215,1815,1040384,,,,,,,,,
2385,00007ef1 797ec900,"      HMMA.16816.F32 R16, R56, R62, R16",215,591,1040384,,,,,,,,,
2386,00007ef1 797ec910,"      LDSM.16.MT88.4 R60, [R203+0xa800]",217,143,1040384,Shared,Load,128,0,,,,,
2387,00007ef1 797ec920,"      HMMA.16816.F32 R20, R56, R76, R20",217,1210,1040384,,,,,,,,,
2388,00007ef1 797ec930,"      HMMA.16816.F32 R24, R72, R76, R24",217,907,1040384,,,,,,,,,
2389,00007ef1 797ec940,"      HMMA.16816.F32 R28, R72, R78, R28",215,1350,1040384,,,,,,,,,
2390,00007ef1 797ec950,"      HMMA.16816.F32 R32, R56, R78, R32",215,1130,1040384,,,,,,,,,
2391,00007ef1 797ec960,"      LDSM.16.MT88.4 R76, [R226+0xa800]",217,131,1040384,Shared,Load,128,0,,,,,
2392,00007ef1 797ec970,"      HMMA.16816.F32 R36, R56, R88, R36",217,1076,1040384,,,,,,,,,
2393,00007ef1 797ec980,"      HMMA.16816.F32 R40, R72, R88, R40",217,1330,1040384,,,,,,,,,
2394,00007ef1 797ec990,"      HMMA.16816.F32 R44, R72, R90, R44",215,1077,1040384,,,,,,,,,
2395,00007ef1 797ec9a0,"      FADD.FTZ R89, R195, R97",216,758,1040384,,,,,,,,,
2396,00007ef1 797ec9b0,"      HMMA.16816.F32 R48, R56, R90, R48",214,169,1040384,,,,,,,,,
2397,00007ef1 797ec9c0,"      MUFU.EX2 R97, R166",213,156,1040384,,,,,,,,,
2398,00007ef1 797ec9d0,"      FADD.FTZ R88, R194, R96",213,1142,1040384,,,,,,,,,
2399,00007ef1 797ec9e0,"      HMMA.16816.F32 R52, R56, R92, R52",211,173,1040384,,,,,,,,,
2400,00007ef1 797ec9f0,"      FADD.FTZ R96, R132, R89",212,769,1040384,,,,,,,,,
2401,00007ef1 797eca00,"      HMMA.16816.F32 R64, R72, R92, R64",210,162,1040384,,,,,,,,,
2402,00007ef1 797eca10,"      F2FP.F16.F32.PACK_AB R194, R201, R97",209,1069,1040384,,,,,,,,,
2403,00007ef1 797eca20,"      HMMA.16816.F32 R68, R72, R94, R68",209,323,1040384,,,,,,,,,
2404,00007ef1 797eca30,"      FADD.FTZ R93, R133, R88",206,779,1040384,,,,,,,,,
2405,00007ef1 797eca40,"      HMMA.16816.F32 R80, R56, R94, R80",204,268,1040384,,,,,,,,,
2406,00007ef1 797eca50,"      LDSM.16.MT88.4 R88, [R225+0xa800]",202,159,1040384,Shared,Load,128,0,,,,,
2407,00007ef1 797eca60,"      F2FP.F16.F32.PACK_AB R72, R129, R131",203,897,1040384,,,,,,,,,
2408,00007ef1 797eca70,"      FADD.FTZ R92, R134, R0",204,149,1040384,,,,,,,,,
2409,00007ef1 797eca80,"      F2FP.F16.F32.PACK_AB R56, R178, R170",203,139,1040384,,,,,,,,,
2410,00007ef1 797eca90,"      FADD.FTZ R0, R135, R2",204,130,1040384,,,,,,,,,
2411,00007ef1 797ecaa0,"      F2FP.F16.F32.PACK_AB R57, R167, R169",203,691,1040384,,,,,,,,,
2412,00007ef1 797ecab0,"      FADD.FTZ R2, R190, R93",204,169,1040384,,,,,,,,,
2413,00007ef1 797ecac0,"      F2FP.F16.F32.PACK_AB R58, R181, R177",203,306,1040384,,,,,,,,,
2414,00007ef1 797ecad0,"      FADD.FTZ R0, R188, R0",203,166,1040384,,,,,,,,,
2415,00007ef1 797ecae0,"      F2FP.F16.F32.PACK_AB R59, R180, R176",203,149,1040384,,,,,,,,,
2416,00007ef1 797ecaf0,"      FADD.FTZ R2, R174, R2",203,314,1040384,,,,,,,,,
2417,00007ef1 797ecb00,"      F2FP.F16.F32.PACK_AB R73, R125, R128",203,150,1040384,,,,,,,,,
2418,00007ef1 797ecb10,"      FADD.FTZ R0, R3, R0",203,308,1040384,,,,,,,,,
2419,00007ef1 797ecb20,"      F2FP.F16.F32.PACK_AB R74, R119, R118",203,157,1040384,,,,,,,,,
2420,00007ef1 797ecb30,"      LDL.LU R3, [R1+0xac]",204,175,1040384,Local,Load,32,,,,,,
2421,00007ef1 797ecb40,"      F2FP.F16.F32.PACK_AB R75, R116, R117",205,254,1040384,,,,,,,,,
2422,00007ef1 797ecb50,"      HMMA.16816.F32 R4, R56, R60, R4",205,1192,1040384,,,,,,,,,
2423,00007ef1 797ecb60,"      FADD.FTZ R2, R199, R2",205,489,1040384,,,,,,,,,
2424,00007ef1 797ecb70,"      HMMA.16816.F32 R8, R72, R60, R8",204,2430,1040384,,,,,,,,,
2425,00007ef1 797ecb80,"      FADD.FTZ R2, R241, R2",202,904,1040384,,,,,,,,,
2426,00007ef1 797ecb90,"      HMMA.16816.F32 R12, R72, R62, R12",201,384,1040384,,,,,,,,,
2427,00007ef1 797ecba0,"      HMMA.16816.F32 R16, R56, R62, R16",201,1690,1040384,,,,,,,,,
2428,00007ef1 797ecbb0,"      LDSM.16.MT88.4 R60, [R203+0xb000]",203,139,1040384,Shared,Load,128,0,,,,,
2429,00007ef1 797ecbc0,"      HMMA.16816.F32 R20, R56, R76, R20",203,1851,1040384,,,,,,,,,
2430,00007ef1 797ecbd0,"      HMMA.16816.F32 R24, R72, R76, R24",203,1205,1040384,,,,,,,,,
2431,00007ef1 797ecbe0,"      HMMA.16816.F32 R28, R72, R78, R28",201,974,1040384,,,,,,,,,
2432,00007ef1 797ecbf0,"      HMMA.16816.F32 R32, R56, R78, R32",201,1711,1040384,,,,,,,,,
2433,00007ef1 797ecc00,"      LDSM.16.MT88.4 R76, [R226+0xb000]",203,141,1040384,Shared,Load,128,0,,,,,
2434,00007ef1 797ecc10,"      HMMA.16816.F32 R36, R56, R84, R36",203,980,1040384,,,,,,,,,
2435,00007ef1 797ecc20,"      HMMA.16816.F32 R40, R72, R84, R40",203,1148,1040384,,,,,,,,,
2436,00007ef1 797ecc30,"      HMMA.16816.F32 R44, R72, R86, R44",201,1690,1040384,,,,,,,,,
2437,00007ef1 797ecc40,"      HMMA.16816.F32 R48, R56, R86, R48",201,1722,1040384,,,,,,,,,
2438,00007ef1 797ecc50,"      LDSM.16.MT88.4 R84, [R224+0xb000]",203,128,1040384,Shared,Load,128,0,,,,,
2439,00007ef1 797ecc60,"      HMMA.16816.F32 R52, R56, R88, R52",203,1138,1040384,,,,,,,,,
2440,00007ef1 797ecc70,"      HMMA.16816.F32 R64, R72, R88, R64",203,1045,1040384,,,,,,,,,
2441,00007ef1 797ecc80,"      HMMA.16816.F32 R68, R72, R90, R68",201,2112,1040384,,,,,,,,,
2442,00007ef1 797ecc90,"      FADD.FTZ R89, R189, R92",198,941,1040384,,,,,,,,,
2443,00007ef1 797ecca0,"      HMMA.16816.F32 R80, R56, R90, R80",196,606,1040384,,,,,,,,,
2444,00007ef1 797eccb0,"      LDSM.16.MT88.4 R92, [R225+0xb000]",194,160,1040384,Shared,Load,128,0,,,,,
2445,00007ef1 797eccc0,"      MUFU.EX2 R91, R120",195,173,1040384,,,,,,,,,
2446,00007ef1 797eccd0,"      F2FP.F16.F32.PACK_AB R72, R105, R104",195,930,1040384,,,,,,,,,
2447,00007ef1 797ecce0,"      FADD.FTZ R88, R191, R96",196,136,1040384,,,,,,,,,
2448,00007ef1 797eccf0,"      F2FP.F16.F32.PACK_AB R56, R114, R115",195,163,1040384,,,,,,,,,
2449,00007ef1 797ecd00,"      FADD.FTZ R89, R173, R89",195,161,1040384,,,,,,,,,
2450,00007ef1 797ecd10,"      MUFU.EX2 R96, R130",195,868,1040384,,,,,,,,,
2451,00007ef1 797ecd20,"      F2FP.F16.F32.PACK_AB R57, R112, R113",195,149,1040384,,,,,,,,,
2452,00007ef1 797ecd30,"      FADD.FTZ R88, R175, R88",195,140,1040384,,,,,,,,,
2453,00007ef1 797ecd40,"      F2FP.F16.F32.PACK_AB R58, R207, R206",195,130,1040384,,,,,,,,,
2454,00007ef1 797ecd50,"      F2FP.F16.F32.PACK_AB R59, R102, R103",196,355,1040384,,,,,,,,,
2455,00007ef1 797ecd60,"      F2FP.F16.F32.PACK_AB R73, R107, R106",197,430,1040384,,,,,,,,,
2456,00007ef1 797ecd70,"      MUFU.EX2 R90, R121",198,656,1040384,,,,,,,,,
2457,00007ef1 797ecd80,"      F2FP.F16.F32.PACK_AB R74, R109, R108",198,135,1040384,,,,,,,,,
2458,00007ef1 797ecd90,"      F2FP.F16.F32.PACK_AB R75, R111, R110",199,354,1040384,,,,,,,,,
2459,00007ef1 797ecda0,"      HMMA.16816.F32 R4, R56, R60, R4",199,2108,1040384,,,,,,,,,
2460,00007ef1 797ecdb0,"      F2FP.F16.F32.PACK_AB R195, R202, R96",200,832,1040384,,,,,,,,,
2461,00007ef1 797ecdc0,"      F2FP.F16.F32.PACK_AB R189, R123, R122",201,471,1040384,,,,,,,,,
2462,00007ef1 797ecdd0,"      HMMA.16816.F32 R8, R72, R60, R8",201,335,1040384,,,,,,,,,
